birth count,birth count_pct,county name,ethnicity desc,low birth weight ind desc,race catg desc,sort,year desc
60,90.9,Montgomery,Hispanic,Normal birth weight (2500g+),White,58228,2013
*,*,Montgomery,Hispanic,Normal birth weight (2500g+),African American  (Black),58213,2013
0,0.0,Montgomery,Unknown,Normal birth weight (2500g+),White,58270,2013
0,0.0,Morgan,Hispanic,Low birth weight (<2500g),Native American,58302,2013
0,0.0,Montgomery,Unknown,Low birth weight (<2500g),Native American,58260,2013
*,*,Montgomery,Non-Hispanic,Low birth weight (<2500g),Native American,58239,2013
340,7.6,Montgomery,Non-Hispanic,Low birth weight (<2500g),White,58248,2013
0,0.0,Montgomery,Unknown,Normal birth weight (2500g+),Asian,58258,2013
147,93.6,Montgomery,Hispanic,Normal birth weight (2500g+),Unknown/Not Reported,58225,2013
48,94.1,Montgomery,Non-Hispanic,Normal birth weight (2500g+),Unknown/Not Reported,58246,2013
1,7.1,Montgomery,Hispanic,Low birth weight (<2500g),African American  (Black),58212,2013
253,14.3,Montgomery,Non-Hispanic,Low birth weight (<2500g),African American  (Black),58233,2013
0,0.0,Wyandot,Unknown,Normal birth weight (2500g+),Pacific Islander/Hawaiian,15004,2007
0,0.0,NonOH,Non-Hispanic,Normal birth weight (2500g+),Pacific Islander/Hawaiian,15067,2007
0,0.0,NonOH,Unknown,Normal birth weight (2500g+),Unknown/Not Reported,15091,2007
0,0.0,NonOH,Hispanic,Normal birth weight (2500g+),White,15052,2007
0,0.0,Wyandot,Unknown,Low birth weight (<2500g),Unknown/Not Reported,15006,2007
0,0.0,NonOH,Hispanic,Low birth weight (<2500g),Pacific Islander/Hawaiian,15045,2007
0,0.0,NonOH,Unknown,Normal birth weight (2500g+),African American  (Black),15079,2007
0,0.0,NonOH,Hispanic,Low birth weight (<2500g),African American  (Black),15036,2007
0,0.0,NonOH,Non-Hispanic,Normal birth weight (2500g+),Asian,15061,2007
0,0.0,NonOH,Non-Hispanic,Low birth weight (<2500g),Asian,15060,2007
0,0.0,NonOH,Hispanic,Normal birth weight (2500g+),Pacific Islander/Hawaiian,15046,2007
0,0.0,NonOH,Hispanic,Normal birth weight (2500g+),Native American,15043,2007
0,0.0,NonOH,Non-Hispanic,Low birth weight (<2500g),Pacific Islander/Hawaiian,15066,2007
0,0.0,NonOH,Non-Hispanic,Normal birth weight (2500g+),African American  (Black),15058,2007
0,0.0,NonOH,Non-Hispanic,Low birth weight (<2500g),African American  (Black),15057,2007
0,0.0,Unknown,Hispanic,Low birth weight (<2500g),Native American,15126,2007
0,0.0,NonOH,Non-Hispanic,Normal birth weight (2500g+),Unknown/Not Reported,15070,2007
0,0.0,NonOH,Non-Hispanic,Low birth weight (<2500g),Native American,15063,2007
0,0.0,Unknown,Hispanic,Normal birth weight (2500g+),Unknown/Not Reported,15133,2007
0,0.0,NonOH,Non-Hispanic,Normal birth weight (2500g+),Native American,15064,2007
0,0.0,Unknown,Hispanic,Normal birth weight (2500g+),White,15136,2007
0,0.0,Unknown,Hispanic,Low birth weight (<2500g),Unknown/Not Reported,15132,2007
0,0.0,NonOH,Unknown,Low birth weight (<2500g),African American  (Black),15078,2007
0,0.0,Unknown,Hispanic,Low birth weight (<2500g),White,15135,2007
0,0.0,NonOH,Hispanic,Low birth weight (<2500g),White,15051,2007
0,0.0,Unknown,Hispanic,Normal birth weight (2500g+),African American  (Black),15121,2007
0,0.0,NonOH,Hispanic,Low birth weight (<2500g),Unknown/Not Reported,15048,2007
0,0.0,NonOH,Unknown,Low birth weight (<2500g),White,15093,2007
0,0.0,NonOH,Non-Hispanic,Low birth weight (<2500g),Unknown/Not Reported,15069,2007
0,0.0,Unknown,Hispanic,Low birth weight (<2500g),African American  (Black),15120,2007
0,0.0,NonOH,Unknown,Low birth weight (<2500g),Unknown/Not Reported,15090,2007
0,0.0,NonOH,Non-Hispanic,Low birth weight (<2500g),White,15072,2007
0,0.0,NonOH,Unknown,Normal birth weight (2500g+),Asian,15082,2007
0,0.0,NonOH,Unknown,Low birth weight (<2500g),Native American,15084,2007
0,0.0,NonOH,Unknown,Normal birth weight (2500g+),Pacific Islander/Hawaiian,15088,2007
0,0.0,Unknown,Hispanic,Normal birth weight (2500g+),Asian,15124,2007
0,0.0,NonOH,Unknown,Normal birth weight (2500g+),Native American,15085,2007
0,0.0,NonOH,Unknown,Low birth weight (<2500g),Asian,15081,2007
0,0.0,Unknown,Non-Hispanic,Normal birth weight (2500g+),Asian,15145,2007
0,0.0,Unknown,Unknown,Normal birth weight (2500g+),Asian,15166,2007
0,0.0,NonOH,Unknown,Low birth weight (<2500g),Pacific Islander/Hawaiian,15087,2007
0,0.0,Unknown,Non-Hispanic,Low birth weight (<2500g),White,15156,2007
0,0.0,Unknown,Non-Hispanic,Normal birth weight (2500g+),African American  (Black),15142,2007
0,0.0,NonOH,Unknown,Normal birth weight (2500g+),White,15094,2007
0,0.0,Unknown,Non-Hispanic,Normal birth weight (2500g+),Unknown/Not Reported,15154,2007
0,0.0,Unknown,Hispanic,Normal birth weight (2500g+),Native American,15127,2007
0,0.0,Unknown,Hispanic,Normal birth weight (2500g+),Pacific Islander/Hawaiian,15130,2007
0,0.0,Unknown,Non-Hispanic,Low birth weight (<2500g),Unknown/Not Reported,15153,2007
0,0.0,Unknown,Non-Hispanic,Low birth weight (<2500g),Asian,15144,2007
0,0.0,Unknown,Non-Hispanic,Normal birth weight (2500g+),White,15157,2007
0,0.0,Unknown,Hispanic,Low birth weight (<2500g),Asian,15123,2007
0,0.0,Unknown,Unknown,Low birth weight (<2500g),Pacific Islander/Hawaiian,15171,2007
0,0.0,Unknown,Unknown,Low birth weight (<2500g),White,15177,2007
0,0.0,Adams,Hispanic,Low birth weight (<2500g),African American  (Black),15288,2008
0,0.0,Unknown,Non-Hispanic,Low birth weight (<2500g),Native American,15147,2007
0,0.0,Unknown,Unknown,Low birth weight (<2500g),Unknown/Not Reported,15174,2007
0,0.0,Adams,Hispanic,Low birth weight (<2500g),Asian,15291,2008
0,0.0,Unknown,Unknown,Low birth weight (<2500g),Native American,15168,2007
0,0.0,Unknown,Unknown,Normal birth weight (2500g+),Pacific Islander/Hawaiian,15172,2007
0,0.0,Unknown,Unknown,Normal birth weight (2500g+),Unknown/Not Reported,15175,2007
0,0.0,Unknown,Non-Hispanic,Low birth weight (<2500g),African American  (Black),15141,2007
0,0.0,Unknown,Non-Hispanic,Low birth weight (<2500g),Pacific Islander/Hawaiian,15150,2007
0,0.0,Unknown,Unknown,Low birth weight (<2500g),Asian,15165,2007
0,0.0,Adams,Hispanic,Normal birth weight (2500g+),Asian,15292,2008
0,0.0,Unknown,Non-Hispanic,Normal birth weight (2500g+),Pacific Islander/Hawaiian,15151,2007
0,0.0,Adams,Hispanic,Normal birth weight (2500g+),African American  (Black),15289,2008
0,0.0,Adams,Hispanic,Low birth weight (<2500g),Pacific Islander/Hawaiian,15297,2008
0,0.0,Unknown,Hispanic,Low birth weight (<2500g),Pacific Islander/Hawaiian,15129,2007
0,0.0,Unknown,Unknown,Low birth weight (<2500g),African American  (Black),15162,2007
0,0.0,Adams,Hispanic,Low birth weight (<2500g),Native American,15294,2008
0,0.0,Adams,Non-Hispanic,Low birth weight (<2500g),Pacific Islander/Hawaiian,15318,2008
0,0.0,Unknown,Unknown,Normal birth weight (2500g+),African American  (Black),15163,2007
0,0.0,Unknown,Non-Hispanic,Normal birth weight (2500g+),Native American,15148,2007
0,0.0,Unknown,Unknown,Normal birth weight (2500g+),White,15178,2007
0,0.0,Adams,Unknown,Normal birth weight (2500g+),Asian,15334,2008
*,*,Adams,Non-Hispanic,Normal birth weight (2500g+),African American  (Black),15310,2008
0,0.0,Adams,Non-Hispanic,Low birth weight (<2500g),Asian,15312,2008
37,9.8,Adams,Non-Hispanic,Low birth weight (<2500g),White,15324,2008
*,*,Adams,Hispanic,Normal birth weight (2500g+),White,15304,2008
0,0.0,Adams,Non-Hispanic,Normal birth weight (2500g+),Unknown/Not Reported,15322,2008
0,0.0,Adams,Non-Hispanic,Normal birth weight (2500g+),Asian,15313,2008
0,0.0,Adams,Non-Hispanic,Low birth weight (<2500g),Native American,15315,2008
0,0.0,Adams,Unknown,Low birth weight (<2500g),African American  (Black),15330,2008
0,0.0,Unknown,Unknown,Normal birth weight (2500g+),Native American,15169,2007
0,0.0,Adams,Unknown,Normal birth weight (2500g+),Native American,15337,2008
0,0.0,Adams,Unknown,Normal birth weight (2500g+),Pacific Islander/Hawaiian,15340,2008
*,*,Adams,Non-Hispanic,Low birth weight (<2500g),African American  (Black),15309,2008
0,0.0,Adams,Hispanic,Low birth weight (<2500g),Unknown/Not Reported,15300,2008
0,0.0,Adams,Unknown,Normal birth weight (2500g+),African American  (Black),15331,2008
0,0.0,Adams,Hispanic,Normal birth weight (2500g+),Pacific Islander/Hawaiian,15298,2008
0,0.0,Adams,Unknown,Low birth weight (<2500g),Pacific Islander/Hawaiian,15339,2008
0,0.0,Adams,Unknown,Low birth weight (<2500g),Asian,15333,2008
0,0.0,Adams,Unknown,Low birth weight (<2500g),Unknown/Not Reported,15342,2008
0,0.0,Adams,Hispanic,Normal birth weight (2500g+),Native American,15295,2008
*,*,Greene,Non-Hispanic,Normal birth weight (2500g+),Pacific Islander/Hawaiian,78823,2016
0,0.0,Greene,Unknown,Normal birth weight (2500g+),Asian,78838,2016
*,*,Greene,Hispanic,Normal birth weight (2500g+),African American  (Black),78793,2016
106,7.0,Greene,Non-Hispanic,Low birth weight (<2500g),White,78828,2016
0,0.0,Greene,Non-Hispanic,Low birth weight (<2500g),Native American,78819,2016
0,0.0,Guernsey,Hispanic,Normal birth weight (2500g+),African American  (Black),78877,2016
0,0.0,Guernsey,Hispanic,Normal birth weight (2500g+),Pacific Islander/Hawaiian,78886,2016
31,96.9,Greene,Hispanic,Normal birth weight (2500g+),White,78808,2016
0,0.0,Greene,Unknown,Normal birth weight (2500g+),Unknown/Not Reported,78847,2016
*,*,Guernsey,Hispanic,Normal birth weight (2500g+),White,78892,2016
0,0.0,Greene,Unknown,Low birth weight (<2500g),White,78849,2016
*,*,Guernsey,Hispanic,Normal birth weight (2500g+),Unknown/Not Reported,78889,2016
0,0.0,Madison,Hispanic,Low birth weight (<2500g),White,34623,2010
0,0.0,Madison,Non-Hispanic,Normal birth weight (2500g+),Pacific Islander/Hawaiian,34639,2010
26,6.6,Madison,Non-Hispanic,Low birth weight (<2500g),White,34644,2010
*,*,Madison,Hispanic,Normal birth weight (2500g+),Unknown/Not Reported,34621,2010
0,0.0,Lucas,Unknown,Normal birth weight (2500g+),Pacific Islander/Hawaiian,34576,2010
0,0.0,Madison,Unknown,Low birth weight (<2500g),White,34665,2010
*,*,Madison,Non-Hispanic,Normal birth weight (2500g+),Unknown/Not Reported,34642,2010
0,0.0,Mahoning,Hispanic,Low birth weight (<2500g),Pacific Islander/Hawaiian,34701,2010
*,*,Madison,Non-Hispanic,Normal birth weight (2500g+),Native American,34636,2010
0,0.0,Mahoning,Hispanic,Normal birth weight (2500g+),Asian,34696,2010
0,0.0,Madison,Unknown,Low birth weight (<2500g),Unknown/Not Reported,34662,2010
0,0.0,Madison,Unknown,Low birth weight (<2500g),Native American,34656,2010
0,0.0,Madison,Unknown,Normal birth weight (2500g+),Asian,34654,2010
0,0.0,Madison,Unknown,Normal birth weight (2500g+),African American  (Black),34651,2010
0,0.0,Madison,Non-Hispanic,Low birth weight (<2500g),Unknown/Not Reported,34641,2010
92,95.8,Mahoning,Hispanic,Normal birth weight (2500g+),Unknown/Not Reported,34705,2010
0,0.0,Madison,Non-Hispanic,Low birth weight (<2500g),Native American,34635,2010
*,*,Mahoning,Hispanic,Low birth weight (<2500g),Unknown/Not Reported,34704,2010
32,97.0,Mahoning,Hispanic,Normal birth weight (2500g+),White,34708,2010
0,0.0,Carroll,Non-Hispanic,Normal birth weight (2500g+),Pacific Islander/Hawaiian,39007,2011
0,0.0,Clermont,Unknown,Normal birth weight (2500g+),Unknown/Not Reported,77503,2016
*,*,Columbiana,Hispanic,Low birth weight (<2500g),Unknown/Not Reported,77628,2016
0,0.0,Mercer,Hispanic,Normal birth weight (2500g+),Pacific Islander/Hawaiian,27394,2009
*,*,Mercer,Non-Hispanic,Low birth weight (<2500g),White,27420,2009
0,0.0,Mercer,Hispanic,Normal birth weight (2500g+),Unknown/Not Reported,27397,2009
0,0.0,Mercer,Unknown,Low birth weight (<2500g),African American  (Black),27426,2009
0,0.0,Mercer,Unknown,Normal birth weight (2500g+),African American  (Black),27427,2009
0,0.0,Mercer,Non-Hispanic,Low birth weight (<2500g),Asian,27408,2009
0,0.0,Mercer,Hispanic,Normal birth weight (2500g+),Asian,27388,2009
0,0.0,Mercer,Hispanic,Low birth weight (<2500g),White,27399,2009
*,*,Mercer,Non-Hispanic,Normal birth weight (2500g+),Asian,27409,2009
0,0.0,Meigs,Unknown,Normal birth weight (2500g+),White,27358,2009
0,0.0,Mercer,Hispanic,Low birth weight (<2500g),Native American,27390,2009
*,*,Mercer,Non-Hispanic,Normal birth weight (2500g+),African American  (Black),27406,2009
0,0.0,Mercer,Unknown,Normal birth weight (2500g+),White,27442,2009
540,96.3,Mercer,Non-Hispanic,Normal birth weight (2500g+),White,27421,2009
0,0.0,Mercer,Unknown,Low birth weight (<2500g),Unknown/Not Reported,27438,2009
0,0.0,Mercer,Unknown,Normal birth weight (2500g+),Unknown/Not Reported,27439,2009
0,0.0,Mercer,Unknown,Normal birth weight (2500g+),Native American,27433,2009
0,0.0,Miami,Hispanic,Normal birth weight (2500g+),Asian,27472,2009
0,0.0,Mercer,Unknown,Normal birth weight (2500g+),Asian,27430,2009
0,0.0,Miami,Hispanic,Normal birth weight (2500g+),Native American,27475,2009
0,0.0,Mercer,Unknown,Low birth weight (<2500g),Native American,27432,2009
0,0.0,Mercer,Non-Hispanic,Normal birth weight (2500g+),Unknown/Not Reported,27418,2009
0,0.0,Mercer,Non-Hispanic,Normal birth weight (2500g+),Pacific Islander/Hawaiian,27415,2009
0,0.0,Morgan,Hispanic,Normal birth weight (2500g+),Asian,81232,2016
0,0.0,Montgomery,Unknown,Low birth weight (<2500g),Asian,81189,2016
0,0.0,Morgan,Hispanic,Low birth weight (<2500g),Native American,81234,2016
0,0.0,Morgan,Non-Hispanic,Normal birth weight (2500g+),Unknown/Not Reported,81262,2016
*,*,Morgan,Non-Hispanic,Normal birth weight (2500g+),African American  (Black),81250,2016
0,0.0,Montgomery,Unknown,Low birth weight (<2500g),Pacific Islander/Hawaiian,81195,2016
0,0.0,Morgan,Unknown,Normal birth weight (2500g+),African American  (Black),81271,2016
0,0.0,Morgan,Hispanic,Low birth weight (<2500g),Unknown/Not Reported,81240,2016
*,*,Morgan,Hispanic,Normal birth weight (2500g+),White,81244,2016
0,0.0,Morrow,Hispanic,Low birth weight (<2500g),Asian,81315,2016
0,0.0,Ashland,Unknown,Normal birth weight (2500g+),African American  (Black),211,2006
1,054,Allen,Non-Hispanic,Normal birth weight (2500g+),White,92,2006
0,0.0,Carroll,Hispanic,Normal birth weight (2500g+),Asian,23692,2009
0,0.0,Carroll,Non-Hispanic,Low birth weight (<2500g),Asian,23712,2009
*,*,Carroll,Non-Hispanic,Normal birth weight (2500g+),African American  (Black),23710,2009
0,0.0,Carroll,Hispanic,Normal birth weight (2500g+),Pacific Islander/Hawaiian,23698,2009
0,0.0,Champaign,Hispanic,Normal birth weight (2500g+),African American  (Black),23773,2009
0,0.0,Carroll,Hispanic,Normal birth weight (2500g+),African American  (Black),23689,2009
0,0.0,Carroll,Non-Hispanic,Normal birth weight (2500g+),Pacific Islander/Hawaiian,23719,2009
0,0.0,Carroll,Unknown,Low birth weight (<2500g),White,23745,2009
0,0.0,Carroll,Unknown,Low birth weight (<2500g),Native American,23736,2009
0,0.0,Champaign,Hispanic,Low birth weight (<2500g),African American  (Black),23772,2009
0,0.0,Champaign,Hispanic,Low birth weight (<2500g),Asian,23775,2009
0,0.0,Carroll,Unknown,Low birth weight (<2500g),Unknown/Not Reported,23742,2009
0,0.0,Carroll,Unknown,Normal birth weight (2500g+),Asian,23734,2009
0,0.0,Carroll,Unknown,Normal birth weight (2500g+),White,23746,2009
0,0.0,Carroll,Unknown,Low birth weight (<2500g),Pacific Islander/Hawaiian,23739,2009
0,0.0,Carroll,Unknown,Normal birth weight (2500g+),Unknown/Not Reported,23743,2009
0,0.0,Carroll,Non-Hispanic,Normal birth weight (2500g+),Native American,23716,2009
*,*,Champaign,Non-Hispanic,Low birth weight (<2500g),African American  (Black),23793,2009
0,0.0,Champaign,Hispanic,Low birth weight (<2500g),White,23787,2009
0,0.0,Carroll,Non-Hispanic,Low birth weight (<2500g),Unknown/Not Reported,23721,2009
0,0.0,Carroll,Hispanic,Normal birth weight (2500g+),Native American,23695,2009
0,0.0,Carroll,Non-Hispanic,Normal birth weight (2500g+),Unknown/Not Reported,23722,2009
0,0.0,Carroll,Unknown,Normal birth weight (2500g+),Native American,23737,2009
0,0.0,Champaign,Hispanic,Normal birth weight (2500g+),Native American,23779,2009
0,0.0,Carroll,Non-Hispanic,Low birth weight (<2500g),African American  (Black),23709,2009
*,*,Carroll,Non-Hispanic,Normal birth weight (2500g+),Asian,23713,2009
0,0.0,Champaign,Hispanic,Low birth weight (<2500g),Pacific Islander/Hawaiian,23781,2009
0,0.0,Champaign,Hispanic,Low birth weight (<2500g),Unknown/Not Reported,23784,2009
33,7.6,Champaign,Non-Hispanic,Low birth weight (<2500g),White,23808,2009
*,*,Fairfield,Hispanic,Normal birth weight (2500g+),Unknown/Not Reported,78301,2016
*,*,Fairfield,Hispanic,Normal birth weight (2500g+),White,78304,2016
0,0.0,Fairfield,Non-Hispanic,Low birth weight (<2500g),Pacific Islander/Hawaiian,78318,2016
*,*,Fairfield,Non-Hispanic,Normal birth weight (2500g+),Pacific Islander/Hawaiian,78319,2016
0,0.0,Fairfield,Hispanic,Low birth weight (<2500g),Asian,78291,2016
0,0.0,Fairfield,Unknown,Low birth weight (<2500g),African American  (Black),78330,2016
0,0.0,Fairfield,Unknown,Low birth weight (<2500g),Asian,78333,2016
31,100.0,Erie,Hispanic,Normal birth weight (2500g+),White,78220,2016
0,0.0,Erie,Non-Hispanic,Low birth weight (<2500g),Unknown/Not Reported,78237,2016
0,0.0,Erie,Unknown,Low birth weight (<2500g),White,78261,2016
0,0.0,Fairfield,Hispanic,Normal birth weight (2500g+),Native American,78295,2016
*,*,Fairfield,Non-Hispanic,Low birth weight (<2500g),Asian,78312,2016
0,0.0,Fairfield,Unknown,Low birth weight (<2500g),White,78345,2016
0,0.0,Fayette,Hispanic,Normal birth weight (2500g+),Pacific Islander/Hawaiian,78382,2016
0,0.0,Fairfield,Non-Hispanic,Low birth weight (<2500g),Native American,78315,2016
0,0.0,Fayette,Hispanic,Low birth weight (<2500g),White,78387,2016
110,7.6,Fairfield,Non-Hispanic,Low birth weight (<2500g),White,78324,2016
0,0.0,Fairfield,Unknown,Normal birth weight (2500g+),Unknown/Not Reported,78343,2016
0,0.0,Pickaway,Unknown,Low birth weight (<2500g),Native American,74220,2015
0,0.0,Pickaway,Unknown,Normal birth weight (2500g+),Unknown/Not Reported,74227,2015
0,0.0,Pickaway,Unknown,Low birth weight (<2500g),White,74229,2015
0,0.0,Perry,Unknown,Low birth weight (<2500g),Pacific Islander/Hawaiian,74139,2015
*,*,Pickaway,Non-Hispanic,Normal birth weight (2500g+),Native American,74200,2015
*,*,Pike,Non-Hispanic,Normal birth weight (2500g+),Native American,74284,2015
0,0.0,Pickaway,Unknown,Low birth weight (<2500g),Pacific Islander/Hawaiian,74223,2015
0,0.0,Pike,Non-Hispanic,Low birth weight (<2500g),Unknown/Not Reported,74289,2015
0,0.0,Pike,Hispanic,Low birth weight (<2500g),White,74271,2015
0,0.0,Pickaway,Unknown,Normal birth weight (2500g+),Asian,74218,2015
0,0.0,Pickaway,Unknown,Low birth weight (<2500g),Asian,74217,2015
0,0.0,Pike,Hispanic,Low birth weight (<2500g),Asian,74259,2015
0,0.0,Pickaway,Unknown,Normal birth weight (2500g+),African American  (Black),74215,2015
0,0.0,Pike,Hispanic,Normal birth weight (2500g+),Pacific Islander/Hawaiian,74266,2015
0,0.0,Pike,Unknown,Low birth weight (<2500g),Asian,74301,2015
0,0.0,Pike,Unknown,Normal birth weight (2500g+),Asian,74302,2015
0,0.0,Pike,Hispanic,Normal birth weight (2500g+),Asian,74260,2015
31,9.0,Pike,Non-Hispanic,Low birth weight (<2500g),White,74292,2015
0,0.0,Pike,Unknown,Low birth weight (<2500g),African American  (Black),74298,2015
0,0.0,Pike,Unknown,Low birth weight (<2500g),Pacific Islander/Hawaiian,74307,2015
*,*,Pike,Non-Hispanic,Normal birth weight (2500g+),Asian,74281,2015
42,7.0,Pickaway,Non-Hispanic,Low birth weight (<2500g),White,74208,2015
*,*,Pike,Non-Hispanic,Normal birth weight (2500g+),African American  (Black),74278,2015
0,0.0,Pike,Hispanic,Normal birth weight (2500g+),Native American,74263,2015
0,0.0,Pike,Unknown,Low birth weight (<2500g),Native American,74304,2015
0,0.0,Pike,Hispanic,Low birth weight (<2500g),Pacific Islander/Hawaiian,74265,2015
*,*,Pickaway,Non-Hispanic,Normal birth weight (2500g+),Unknown/Not Reported,74206,2015
*,*,Pike,Hispanic,Normal birth weight (2500g+),White,74272,2015
0,0.0,Pike,Non-Hispanic,Low birth weight (<2500g),Asian,74280,2015
0,0.0,Pike,Hispanic,Low birth weight (<2500g),African American  (Black),74256,2015
